CAR_1578,BMW,EV6,Carbon,captain
CAR_1579,Samsung,GV70,Orange,boss
CAR_1580,Audi,Avente,Blue,shkwon
CAR_1581,Hyundai,G80,Red,mjyoon
CAR_1582,Volvo,G70,Gray,jykwon
CAR_1583,Bentz,GV80,Green,jwkwon
CAR_1584,Kia,G90,Black,victor
CAR_1585,GM,Sonata,White,cyber
CAR_1586,SsangYong,Grandeur,Yellow,knix008
CAR_1587,BMW,Ionic,Violet,manpal
CAR_1588,Samsung,EV6,Carbon,captain
CAR_1589,Audi,GV70,Orange,boss
CAR_1590,Hyundai,Avente,Blue,shkwon
CAR_1591,Volvo,G80,Red,mjyoon
CAR_1592,Bentz,G70,Gray,jykwon
CAR_1593,Kia,GV80,Green,jwkwon
CAR_1594,GM,G90,Black,victor
CAR_1595,SsangYong,Sonata,White,cyber
CAR_1596,BMW,Grandeur,Yellow,knix008
CAR_1597,Samsung,Ionic,Violet,manpal
CAR_1598,Audi,EV6,Carbon,captain
CAR_1599,Hyundai,GV70,Orange,boss
CAR_1600,Volvo,Avente,Blue,shkwon
CAR_1601,Bentz,G80,Red,mjyoon
CAR_1602,Kia,G70,Gray,jykwon
CAR_1603,GM,GV80,Green,jwkwon
CAR_1604,SsangYong,G90,Black,victor
CAR_1605,BMW,Sonata,White,cyber
CAR_1606,Samsung,Grandeur,Yellow,knix008
CAR_1607,Audi,Ionic,Violet,manpal
CAR_1608,Hyundai,EV6,Carbon,captain
CAR_1609,Volvo,GV70,Orange,boss
CAR_1610,Bentz,Avente,Blue,shkwon
CAR_1611,Kia,G80,Red,mjyoon
CAR_1612,GM,G70,Gray,jykwon
CAR_1613,SsangYong,GV80,Green,jwkwon
CAR_1614,BMW,G90,Black,victor
CAR_1615,Samsung,Sonata,White,cyber
CAR_1616,Audi,Grandeur,Yellow,knix008
CAR_1617,Hyundai,Ionic,Violet,manpal
CAR_1618,Volvo,EV6,Carbon,captain
CAR_1619,Bentz,GV70,Orange,boss
CAR_1620,Kia,Avente,Blue,shkwon
CAR_1621,GM,G80,Red,mjyoon
CAR_1622,SsangYong,G70,Gray,jykwon
CAR_1623,BMW,GV80,Green,jwkwon
CAR_1624,Samsung,G90,Black,victor
CAR_1625,Audi,Sonata,White,cyber
CAR_1626,Hyundai,Grandeur,Yellow,knix008
CAR_1627,Volvo,Ionic,Violet,manpal
CAR_1628,Bentz,EV6,Carbon,captain
CAR_1629,Kia,GV70,Orange,boss
CAR_1630,GM,Avente,Blue,shkwon
CAR_1631,SsangYong,G80,Red,mjyoon
CAR_1632,BMW,G70,Gray,jykwon
CAR_1633,Samsung,GV80,Green,jwkwon
CAR_1634,Audi,G90,Black,victor
CAR_1635,Hyundai,Sonata,White,cyber
CAR_1636,Volvo,Grandeur,Yellow,knix008
CAR_1637,Bentz,Ionic,Violet,manpal
CAR_1638,Kia,EV6,Carbon,captain
CAR_1639,GM,GV70,Orange,boss
CAR_1640,SsangYong,Avente,Blue,shkwon
CAR_1641,BMW,G80,Red,mjyoon
CAR_1642,Samsung,G70,Gray,jykwon
CAR_1643,Audi,GV80,Green,jwkwon
CAR_1644,Hyundai,G90,Black,victor
CAR_1645,Volvo,Sonata,White,cyber
CAR_1646,Bentz,Grandeur,Yellow,knix008
CAR_1647,Kia,Ionic,Violet,manpal
CAR_1648,GM,EV6,Carbon,captain
CAR_1649,SsangYong,GV70,Orange,boss
CAR_1650,BMW,Avente,Blue,shkwon
CAR_1651,Samsung,G80,Red,mjyoon
CAR_1652,Audi,G70,Gray,jykwon
CAR_1653,Hyundai,GV80,Green,jwkwon
CAR_1654,Volvo,G90,Black,victor
CAR_1655,Bentz,Sonata,White,cyber
CAR_1656,Kia,Grandeur,Yellow,knix008
CAR_1657,GM,Ionic,Violet,manpal
CAR_1658,SsangYong,EV6,Carbon,captain
CAR_1659,BMW,GV70,Orange,boss
CAR_1660,Samsung,Avente,Blue,shkwon
CAR_1661,Audi,G80,Red,mjyoon
CAR_1662,Hyundai,G70,Gray,jykwon
CAR_1663,Volvo,GV80,Green,jwkwon
CAR_1664,Bentz,G90,Black,victor
CAR_1665,Kia,Sonata,White,cyber
CAR_1666,GM,Grandeur,Yellow,knix008
CAR_1667,SsangYong,Ionic,Violet,manpal
CAR_1668,BMW,EV6,Carbon,captain
CAR_1669,Samsung,GV70,Orange,boss
CAR_1670,Audi,Avente,Blue,shkwon
CAR_1671,Hyundai,G80,Red,mjyoon
CAR_1672,Volvo,G70,Gray,jykwon
CAR_1673,Bentz,GV80,Green,jwkwon
CAR_1674,Kia,G90,Black,victor
CAR_1675,GM,Sonata,White,cyber
CAR_1676,SsangYong,Grandeur,Yellow,knix008
CAR_1677,BMW,Ionic,Violet,manpal
CAR_1678,Samsung,EV6,Carbon,captain
CAR_1679,Audi,GV70,Orange,boss
CAR_1680,Hyundai,Avente,Blue,shkwon
CAR_1681,Volvo,G80,Red,mjyoon
CAR_1682,Bentz,G70,Gray,jykwon
CAR_1683,Kia,GV80,Green,jwkwon
CAR_1684,GM,G90,Black,victor
CAR_1685,SsangYong,Sonata,White,cyber
CAR_1686,BMW,Grandeur,Yellow,knix008
CAR_1687,Samsung,Ionic,Violet,manpal
CAR_1688,Audi,EV6,Carbon,captain
CAR_1689,Hyundai,GV70,Orange,boss
CAR_1690,Volvo,Avente,Blue,shkwon
CAR_1691,Bentz,G80,Red,mjyoon
CAR_1692,Kia,G70,Gray,jykwon
CAR_1693,GM,GV80,Green,jwkwon
CAR_1694,SsangYong,G90,Black,victor
CAR_1695,BMW,Sonata,White,cyber
CAR_1696,Samsung,Grandeur,Yellow,knix008
CAR_1697,Audi,Ionic,Violet,manpal
CAR_1698,Hyundai,EV6,Carbon,captain
CAR_1699,Volvo,GV70,Orange,boss
CAR_1700,Bentz,Avente,Blue,shkwon
CAR_1701,Kia,G80,Red,mjyoon
CAR_1702,GM,G70,Gray,jykwon
CAR_1703,SsangYong,GV80,Green,jwkwon
CAR_1704,BMW,G90,Black,victor
CAR_1705,Samsung,Sonata,White,cyber
CAR_1706,Audi,Grandeur,Yellow,knix008
CAR_1707,Hyundai,Ionic,Violet,manpal
CAR_1708,Volvo,EV6,Carbon,captain
CAR_1709,Bentz,GV70,Orange,boss
CAR_1710,Kia,Avente,Blue,shkwon
CAR_1711,GM,G80,Red,mjyoon
CAR_1712,SsangYong,G70,Gray,jykwon
CAR_1713,BMW,GV80,Green,jwkwon
CAR_1714,Samsung,G90,Black,victor
CAR_1715,Audi,Sonata,White,cyber
CAR_1716,Hyundai,Grandeur,Yellow,knix008
CAR_1717,Volvo,Ionic,Violet,manpal
CAR_1718,Bentz,EV6,Carbon,captain
CAR_1719,Kia,GV70,Orange,boss
CAR_1720,GM,Avente,Blue,shkwon
CAR_1721,SsangYong,G80,Red,mjyoon
CAR_1722,BMW,G70,Gray,jykwon
CAR_1723,Samsung,GV80,Green,jwkwon
CAR_1724,Audi,G90,Black,victor
CAR_1725,Hyundai,Sonata,White,cyber
CAR_1726,Volvo,Grandeur,Yellow,knix008
CAR_1727,Bentz,Ionic,Violet,manpal
CAR_1728,Kia,EV6,Carbon,captain
CAR_1729,GM,GV70,Orange,boss
CAR_1730,SsangYong,Avente,Blue,shkwon
CAR_1731,BMW,G80,Red,mjyoon
CAR_1732,Samsung,G70,Gray,jykwon
CAR_1733,Audi,GV80,Green,jwkwon
CAR_1734,Hyundai,G90,Black,victor
CAR_1735,Volvo,Sonata,White,cyber
CAR_1736,Bentz,Grandeur,Yellow,knix008
CAR_1737,Kia,Ionic,Violet,manpal
CAR_1738,GM,EV6,Carbon,captain
CAR_1739,SsangYong,GV70,Orange,boss
CAR_1740,BMW,Avente,Blue,shkwon
CAR_1741,Samsung,G80,Red,mjyoon
CAR_1742,Audi,G70,Gray,jykwon
CAR_1743,Hyundai,GV80,Green,jwkwon
CAR_1744,Volvo,G90,Black,victor
CAR_1745,Bentz,Sonata,White,cyber
CAR_1746,Kia,Grandeur,Yellow,knix008
CAR_1747,GM,Ionic,Violet,manpal
CAR_1748,SsangYong,EV6,Carbon,captain
CAR_1749,BMW,GV70,Orange,boss
CAR_1750,Samsung,Avente,Blue,shkwon
CAR_1751,Audi,G80,Red,mjyoon
CAR_1752,Hyundai,G70,Gray,jykwon
CAR_1753,Volvo,GV80,Green,jwkwon
CAR_1754,Bentz,G90,Black,victor
CAR_1755,Kia,Sonata,White,cyber
CAR_1756,GM,Grandeur,Yellow,knix008
CAR_1757,SsangYong,Ionic,Violet,manpal
CAR_1758,BMW,EV6,Carbon,captain
CAR_1759,Samsung,GV70,Orange,boss
CAR_1760,Audi,Avente,Blue,shkwon
CAR_1761,Hyundai,G80,Red,mjyoon
CAR_1762,Volvo,G70,Gray,jykwon
CAR_1763,Bentz,GV80,Green,jwkwon
CAR_1764,Kia,G90,Black,victor
CAR_1765,GM,Sonata,White,cyber
CAR_1766,SsangYong,Grandeur,Yellow,knix008
CAR_1767,BMW,Ionic,Violet,manpal
CAR_1768,Samsung,EV6,Carbon,captain
CAR_1769,Audi,GV70,Orange,boss
CAR_1770,Hyundai,Avente,Blue,shkwon
CAR_1771,Volvo,G80,Red,mjyoon
CAR_1772,Bentz,G70,Gray,jykwon
CAR_1773,Kia,GV80,Green,jwkwon
CAR_1774,GM,G90,Black,victor
CAR_1775,SsangYong,Sonata,White,cyber
CAR_1776,BMW,Grandeur,Yellow,knix008
CAR_1777,Samsung,Ionic,Violet,manpal
CAR_1778,Audi,EV6,Carbon,captain
CAR_1779,Hyundai,GV70,Orange,boss
CAR_1780,Volvo,Avente,Blue,shkwon
CAR_1781,Bentz,G80,Red,mjyoon
CAR_1782,Kia,G70,Gray,jykwon
CAR_1783,GM,GV80,Green,jwkwon
CAR_1784,SsangYong,G90,Black,victor
CAR_1785,BMW,Sonata,White,cyber
CAR_1786,Samsung,Grandeur,Yellow,knix008
CAR_1787,Audi,Ionic,Violet,manpal
CAR_1788,Hyundai,EV6,Carbon,captain
CAR_1789,Volvo,GV70,Orange,boss
CAR_1790,Bentz,Avente,Blue,shkwon
CAR_1791,Kia,G80,Red,mjyoon
CAR_1792,GM,G70,Gray,jykwon
CAR_1793,SsangYong,GV80,Green,jwkwon
CAR_1794,BMW,G90,Black,victor
CAR_1795,Samsung,Sonata,White,cyber
CAR_1796,Audi,Grandeur,Yellow,knix008
CAR_1797,Hyundai,Ionic,Violet,manpal
CAR_1798,Volvo,EV6,Carbon,captain
CAR_1799,Bentz,GV70,Orange,boss
CAR_1800,Kia,Avente,Blue,shkwon
CAR_1801,GM,G80,Red,mjyoon
CAR_1802,SsangYong,G70,Gray,jykwon
CAR_1803,BMW,GV80,Green,jwkwon
CAR_1804,Samsung,G90,Black,victor
CAR_1805,Audi,Sonata,White,cyber
CAR_1806,Hyundai,Grandeur,Yellow,knix008
CAR_1807,Volvo,Ionic,Violet,manpal
CAR_1808,Bentz,EV6,Carbon,captain
CAR_1809,Kia,GV70,Orange,boss
CAR_1810,GM,Avente,Blue,shkwon
CAR_1811,SsangYong,G80,Red,mjyoon
CAR_1812,BMW,G70,Gray,jykwon
CAR_1813,Samsung,GV80,Green,jwkwon
CAR_1814,Audi,G90,Black,victor
CAR_1815,Hyundai,Sonata,White,cyber
CAR_1816,Volvo,Grandeur,Yellow,knix008
CAR_1817,Bentz,Ionic,Violet,manpal
CAR_1818,Kia,EV6,Carbon,captain
CAR_1819,GM,GV70,Orange,boss
CAR_1820,SsangYong,Avente,Blue,shkwon
CAR_1821,BMW,G80,Red,mjyoon
CAR_1822,Samsung,G70,Gray,jykwon
CAR_1823,Audi,GV80,Green,jwkwon
CAR_1824,Hyundai,G90,Black,victor
CAR_1825,Volvo,Sonata,White,cyber
CAR_1826,Bentz,Grandeur,Yellow,knix008
CAR_1827,Kia,Ionic,Violet,manpal
CAR_1828,GM,EV6,Carbon,captain
CAR_1829,SsangYong,GV70,Orange,boss
CAR_1830,BMW,Avente,Blue,shkwon
CAR_1831,Samsung,G80,Red,mjyoon
CAR_1832,Audi,G70,Gray,jykwon
CAR_1833,Hyundai,GV80,Green,jwkwon
CAR_1834,Volvo,G90,Black,victor
CAR_1835,Bentz,Sonata,White,cyber
CAR_1836,Kia,Grandeur,Yellow,knix008
CAR_1837,GM,Ionic,Violet,manpal
CAR_1838,SsangYong,EV6,Carbon,captain
CAR_1839,BMW,GV70,Orange,boss
CAR_1840,Samsung,Avente,Blue,shkwon
CAR_1841,Audi,G80,Red,mjyoon
CAR_1842,Hyundai,G70,Gray,jykwon
CAR_1843,Volvo,GV80,Green,jwkwon
CAR_1844,Bentz,G90,Black,victor
CAR_1845,Kia,Sonata,White,cyber
CAR_1846,GM,Grandeur,Yellow,knix008
CAR_1847,SsangYong,Ionic,Violet,manpal
CAR_1848,BMW,EV6,Carbon,captain
CAR_1849,Samsung,GV70,Orange,boss
CAR_1850,Audi,Avente,Blue,shkwon
CAR_1851,Hyundai,G80,Red,mjyoon
CAR_1852,Volvo,G70,Gray,jykwon
CAR_1853,Bentz,GV80,Green,jwkwon
CAR_1854,Kia,G90,Black,victor
CAR_1855,GM,Sonata,White,cyber
CAR_1856,SsangYong,Grandeur,Yellow,knix008
CAR_1857,BMW,Ionic,Violet,manpal
CAR_1858,Samsung,EV6,Carbon,captain
CAR_1859,Audi,GV70,Orange,boss
CAR_1860,Hyundai,Avente,Blue,shkwon
CAR_1861,Volvo,G80,Red,mjyoon
CAR_1862,Bentz,G70,Gray,jykwon
CAR_1863,Kia,GV80,Green,jwkwon
CAR_1864,GM,G90,Black,victor
CAR_1865,SsangYong,Sonata,White,cyber
CAR_1866,BMW,Grandeur,Yellow,knix008
CAR_1867,Samsung,Ionic,Violet,manpal
CAR_1868,Audi,EV6,Carbon,captain
CAR_1869,Hyundai,GV70,Orange,boss
CAR_1870,Volvo,Avente,Blue,shkwon
CAR_1871,Bentz,G80,Red,mjyoon
CAR_1872,Kia,G70,Gray,jykwon
CAR_1873,GM,GV80,Green,jwkwon
CAR_1874,SsangYong,G90,Black,victor
CAR_1875,BMW,Sonata,White,cyber
CAR_1876,Samsung,Grandeur,Yellow,knix008
CAR_1877,Audi,Ionic,Violet,manpal
CAR_1878,Hyundai,EV6,Carbon,captain
CAR_1879,Volvo,GV70,Orange,boss
CAR_1880,Bentz,Avente,Blue,shkwon
CAR_1881,Kia,G80,Red,mjyoon
CAR_1882,GM,G70,Gray,jykwon
CAR_1883,SsangYong,GV80,Green,jwkwon
CAR_1884,BMW,G90,Black,victor
CAR_1885,Samsung,Sonata,White,cyber
CAR_1886,Audi,Grandeur,Yellow,knix008
CAR_1887,Hyundai,Ionic,Violet,manpal
CAR_1888,Volvo,EV6,Carbon,captain
CAR_1889,Bentz,GV70,Orange,boss
CAR_1890,Kia,Avente,Blue,shkwon
CAR_1891,GM,G80,Red,mjyoon
CAR_1892,SsangYong,G70,Gray,jykwon
CAR_1893,BMW,GV80,Green,jwkwon
CAR_1894,Samsung,G90,Black,victor
CAR_1895,Audi,Sonata,White,cyber
CAR_1896,Hyundai,Grandeur,Yellow,knix008
CAR_1897,Volvo,Ionic,Violet,manpal
CAR_1898,Bentz,EV6,Carbon,captain
CAR_1899,Kia,GV70,Orange,boss
CAR_1900,GM,Avente,Blue,shkwon
CAR_1901,SsangYong,G80,Red,mjyoon
CAR_1902,BMW,G70,Gray,jykwon
CAR_1903,Samsung,GV80,Green,jwkwon
CAR_1904,Audi,G90,Black,victor
CAR_1905,Hyundai,Sonata,White,cyber
CAR_1906,Volvo,Grandeur,Yellow,knix008
CAR_1907,Bentz,Ionic,Violet,manpal
CAR_1908,Kia,EV6,Carbon,captain
CAR_1909,GM,GV70,Orange,boss
CAR_1910,SsangYong,Avente,Blue,shkwon
CAR_1911,BMW,G80,Red,mjyoon
CAR_1912,Samsung,G70,Gray,jykwon
CAR_1913,Audi,GV80,Green,jwkwon
CAR_1914,Hyundai,G90,Black,victor
CAR_1915,Volvo,Sonata,White,cyber
CAR_1916,Bentz,Grandeur,Yellow,knix008
CAR_1917,Kia,Ionic,Violet,manpal
CAR_1918,GM,EV6,Carbon,captain
CAR_1919,SsangYong,GV70,Orange,boss
CAR_1920,BMW,Avente,Blue,shkwon
CAR_1921,Samsung,G80,Red,mjyoon
CAR_1922,Audi,G70,Gray,jykwon
CAR_1923,Hyundai,GV80,Green,jwkwon
CAR_1924,Volvo,G90,Black,victor
CAR_1925,Bentz,Sonata,White,cyber
CAR_1926,Kia,Grandeur,Yellow,knix008
CAR_1927,GM,Ionic,Violet,manpal
CAR_1928,SsangYong,EV6,Carbon,captain
CAR_1929,BMW,GV70,Orange,boss
CAR_1930,Samsung,Avente,Blue,shkwon
CAR_1931,Audi,G80,Red,mjyoon
CAR_1932,Hyundai,G70,Gray,jykwon
CAR_1933,Volvo,GV80,Green,jwkwon
CAR_1934,Bentz,G90,Black,victor
CAR_1935,Kia,Sonata,White,cyber
CAR_1936,GM,Grandeur,Yellow,knix008
CAR_1937,SsangYong,Ionic,Violet,manpal
CAR_1938,BMW,EV6,Carbon,captain
CAR_1939,Samsung,GV70,Orange,boss
CAR_1940,Audi,Avente,Blue,shkwon
CAR_1941,Hyundai,G80,Red,mjyoon
CAR_1942,Volvo,G70,Gray,jykwon
CAR_1943,Bentz,GV80,Green,jwkwon
CAR_1944,Kia,G90,Black,victor
CAR_1945,GM,Sonata,White,cyber
CAR_1946,SsangYong,Grandeur,Yellow,knix008
CAR_1947,BMW,Ionic,Violet,manpal
CAR_1948,Samsung,EV6,Carbon,captain
CAR_1949,Audi,GV70,Orange,boss
CAR_1950,Hyundai,Avente,Blue,shkwon
CAR_1951,Volvo,G80,Red,mjyoon
CAR_1952,Bentz,G70,Gray,jykwon
CAR_1953,Kia,GV80,Green,jwkwon
CAR_1954,GM,G90,Black,victor
CAR_1955,SsangYong,Sonata,White,cyber
CAR_1956,BMW,Grandeur,Yellow,knix008
CAR_1957,Samsung,Ionic,Violet,manpal
CAR_1958,Audi,EV6,Carbon,captain
CAR_1959,Hyundai,GV70,Orange,boss
CAR_1960,Volvo,Avente,Blue,shkwon
CAR_1961,Bentz,G80,Red,mjyoon
CAR_1962,Kia,G70,Gray,jykwon
CAR_1963,GM,GV80,Green,jwkwon
CAR_1964,SsangYong,G90,Black,victor
CAR_1965,BMW,Sonata,White,cyber
CAR_1966,Samsung,Grandeur,Yellow,knix008
CAR_1967,Audi,Ionic,Violet,manpal
CAR_1968,Hyundai,EV6,Carbon,captain
CAR_1969,Volvo,GV70,Orange,boss
CAR_1970,Bentz,Avente,Blue,shkwon
CAR_1971,Kia,G80,Red,mjyoon
CAR_1972,GM,G70,Gray,jykwon
CAR_1973,SsangYong,GV80,Green,jwkwon
CAR_1974,BMW,G90,Black,victor
CAR_1975,Samsung,Sonata,White,cyber
CAR_1976,Audi,Grandeur,Yellow,knix008
CAR_1977,Hyundai,Ionic,Violet,manpal
CAR_1978,Volvo,EV6,Carbon,captain
CAR_1979,Bentz,GV70,Orange,boss
CAR_1980,Kia,Avente,Blue,shkwon
CAR_1981,GM,G80,Red,mjyoon
CAR_1982,SsangYong,G70,Gray,jykwon
CAR_1983,BMW,GV80,Green,jwkwon
CAR_1984,Samsung,G90,Black,victor
CAR_1985,Audi,Sonata,White,cyber
CAR_1986,Hyundai,Grandeur,Yellow,knix008
CAR_1987,Volvo,Ionic,Violet,manpal
CAR_1988,Bentz,EV6,Carbon,captain
CAR_1989,Kia,GV70,Orange,boss
CAR_1990,GM,Avente,Blue,shkwon
CAR_1991,SsangYong,G80,Red,mjyoon
CAR_1992,BMW,G70,Gray,jykwon
CAR_1993,Samsung,GV80,Green,jwkwon
CAR_1994,Audi,G90,Black,victor
CAR_1995,Hyundai,Sonata,White,cyber
CAR_1996,Volvo,Grandeur,Yellow,knix008
CAR_1997,Bentz,Ionic,Violet,manpal
CAR_1998,Kia,EV6,Carbon,captain
CAR_1999,GM,GV70,Orange,boss
CAR_2000,SsangYong,Avente,Blue,shkwon
CAR_2001,BMW,G80,Red,mjyoon
CAR_2002,Samsung,G70,Gray,jykwon
CAR_2003,Audi,GV80,Green,jwkwon
CAR_2004,Hyundai,G90,Black,victor
CAR_2005,Volvo,Sonata,White,cyber
CAR_2006,Bentz,Grandeur,Yellow,knix008
CAR_2007,Kia,Ionic,Violet,manpal
CAR_2008,GM,EV6,Carbon,captain
CAR_2009,SsangYong,GV70,Orange,boss
CAR_2010,BMW,Avente,Blue,shkwon
CAR_2011,Samsung,G80,Red,mjyoon
CAR_2012,Audi,G70,Gray,jykwon
CAR_2013,Hyundai,GV80,Green,jwkwon
CAR_2014,Volvo,G90,Black,victor
CAR_2015,Bentz,Sonata,White,cyber
CAR_2016,Kia,Grandeur,Yellow,knix008
CAR_2017,GM,Ionic,Violet,manpal
CAR_2018,SsangYong,EV6,Carbon,captain
CAR_2019,BMW,GV70,Orange,boss
CAR_2020,Samsung,Avente,Blue,shkwon
CAR_2021,Audi,G80,Red,mjyoon
CAR_2022,Hyundai,G70,Gray,jykwon
CAR_2023,Volvo,GV80,Green,jwkwon
CAR_2024,Bentz,G90,Black,victor
CAR_2025,Kia,Sonata,White,cyber
CAR_2026,GM,Grandeur,Yellow,knix008
CAR_2027,SsangYong,Ionic,Violet,manpal
CAR_2028,BMW,EV6,Carbon,captain
CAR_2029,Samsung,GV70,Orange,boss
CAR_2030,Audi,Avente,Blue,shkwon
CAR_2031,Hyundai,G80,Red,mjyoon
CAR_2032,Volvo,G70,Gray,jykwon
CAR_2033,Bentz,GV80,Green,jwkwon
CAR_2034,Kia,G90,Black,victor
CAR_2035,GM,Sonata,White,cyber
CAR_2036,SsangYong,Grandeur,Yellow,knix008
CAR_2037,BMW,Ionic,Violet,manpal
CAR_2038,Samsung,EV6,Carbon,captain
CAR_2039,Audi,GV70,Orange,boss
CAR_2040,Hyundai,Avente,Blue,shkwon
CAR_2041,Volvo,G80,Red,mjyoon
CAR_2042,Bentz,G70,Gray,jykwon
CAR_2043,Kia,GV80,Green,jwkwon
CAR_2044,GM,G90,Black,victor
CAR_2045,SsangYong,Sonata,White,cyber
CAR_2046,BMW,Grandeur,Yellow,knix008
CAR_2047,Samsung,Ionic,Violet,manpal
CAR_2048,Audi,EV6,Carbon,captain
CAR_2049,Hyundai,GV70,Orange,boss
CAR_2050,Volvo,Avente,Blue,shkwon
CAR_2051,Bentz,G80,Red,mjyoon
CAR_2052,Kia,G70,Gray,jykwon
CAR_2053,GM,GV80,Green,jwkwon
CAR_2054,SsangYong,G90,Black,victor
CAR_2055,BMW,Sonata,White,cyber
CAR_2056,Samsung,Grandeur,Yellow,knix008
CAR_2057,Audi,Ionic,Violet,manpal
CAR_2058,Hyundai,EV6,Carbon,captain
CAR_2059,Volvo,GV70,Orange,boss
CAR_2060,Bentz,Avente,Blue,shkwon
CAR_2061,Kia,G80,Red,mjyoon
CAR_2062,GM,G70,Gray,jykwon
CAR_2063,SsangYong,GV80,Green,jwkwon
CAR_2064,BMW,G90,Black,victor
CAR_2065,Samsung,Sonata,White,cyber
CAR_2066,Audi,Grandeur,Yellow,knix008
CAR_2067,Hyundai,Ionic,Violet,manpal
CAR_2068,Volvo,EV6,Carbon,captain
CAR_2069,Bentz,GV70,Orange,boss
CAR_2070,Kia,Avente,Blue,shkwon
CAR_2071,GM,G80,Red,mjyoon
CAR_2072,SsangYong,G70,Gray,jykwon
CAR_2073,BMW,GV80,Green,jwkwon
CAR_2074,Samsung,G90,Black,victor
CAR_2075,Audi,Sonata,White,cyber
CAR_2076,Hyundai,Grandeur,Yellow,knix008
CAR_2077,Volvo,Ionic,Violet,manpal
CAR_2078,Bentz,EV6,Carbon,captain
CAR_2079,Kia,GV70,Orange,boss
CAR_2080,GM,Avente,Blue,shkwon
CAR_2081,SsangYong,G80,Red,mjyoon
CAR_2082,BMW,G70,Gray,jykwon
CAR_2083,Samsung,GV80,Green,jwkwon
CAR_2084,Audi,G90,Black,victor
CAR_2085,Hyundai,Sonata,White,cyber
CAR_2086,Volvo,Grandeur,Yellow,knix008
CAR_2087,Bentz,Ionic,Violet,manpal
CAR_2088,Kia,EV6,Carbon,captain
CAR_2089,GM,GV70,Orange,boss
CAR_2090,SsangYong,Avente,Blue,shkwon
CAR_2091,BMW,G80,Red,mjyoon
CAR_2092,Samsung,G70,Gray,jykwon
CAR_2093,Audi,GV80,Green,jwkwon
CAR_2094,Hyundai,G90,Black,victor
CAR_2095,Volvo,Sonata,White,cyber
CAR_2096,Bentz,Grandeur,Yellow,knix008
CAR_2097,Kia,Ionic,Violet,manpal
CAR_2098,GM,EV6,Carbon,captain
CAR_2099,SsangYong,GV70,Orange,boss
CAR_2100,BMW,Avente,Blue,shkwon
CAR_2101,Samsung,G80,Red,mjyoon
CAR_2102,Audi,G70,Gray,jykwon
CAR_2103,Hyundai,GV80,Green,jwkwon
CAR_2104,Volvo,G90,Black,victor
CAR_2105,Bentz,Sonata,White,cyber
CAR_2106,Kia,Grandeur,Yellow,knix008
CAR_2107,GM,Ionic,Violet,manpal
CAR_2108,SsangYong,EV6,Carbon,captain
CAR_2109,BMW,GV70,Orange,boss
CAR_2110,Samsung,Avente,Blue,shkwon
CAR_2111,Audi,G80,Red,mjyoon
CAR_2112,Hyundai,G70,Gray,jykwon
CAR_2113,Volvo,GV80,Green,jwkwon
CAR_2114,Bentz,G90,Black,victor
CAR_2115,Kia,Sonata,White,cyber
CAR_2116,GM,Grandeur,Yellow,knix008
CAR_2117,SsangYong,Ionic,Violet,manpal
CAR_2118,BMW,EV6,Carbon,captain
CAR_2119,Samsung,GV70,Orange,boss
CAR_2120,Audi,Avente,Blue,shkwon
CAR_2121,Hyundai,G80,Red,mjyoon
CAR_2122,Volvo,G70,Gray,jykwon
CAR_2123,Bentz,GV80,Green,jwkwon
CAR_2124,Kia,G90,Black,victor
CAR_2125,GM,Sonata,White,cyber
CAR_2126,SsangYong,Grandeur,Yellow,knix008
CAR_2127,BMW,Ionic,Violet,manpal
CAR_2128,Samsung,EV6,Carbon,captain
CAR_2129,Audi,GV70,Orange,boss
CAR_2130,Hyundai,Avente,Blue,shkwon
CAR_2131,Volvo,G80,Red,mjyoon
CAR_2132,Bentz,G70,Gray,jykwon
CAR_2133,Kia,GV80,Green,jwkwon
CAR_2134,GM,G90,Black,victor
CAR_2135,SsangYong,Sonata,White,cyber
CAR_2136,BMW,Grandeur,Yellow,knix008
CAR_2137,Samsung,Ionic,Violet,manpal
CAR_2138,Audi,EV6,Carbon,captain
CAR_2139,Hyundai,GV70,Orange,boss
CAR_2140,Volvo,Avente,Blue,shkwon
CAR_2141,Bentz,G80,Red,mjyoon
CAR_2142,Kia,G70,Gray,jykwon
CAR_2143,GM,GV80,Green,jwkwon
CAR_2144,SsangYong,G90,Black,victor
CAR_2145,BMW,Sonata,White,cyber
CAR_2146,Samsung,Grandeur,Yellow,knix008
CAR_2147,Audi,Ionic,Violet,manpal
CAR_2148,Hyundai,EV6,Carbon,captain
CAR_2149,Volvo,GV70,Orange,boss
CAR_2150,Bentz,Avente,Blue,shkwon
CAR_2151,Kia,G80,Red,mjyoon
CAR_2152,GM,G70,Gray,jykwon
CAR_2153,SsangYong,GV80,Green,jwkwon
CAR_2154,BMW,G90,Black,victor
CAR_2155,Samsung,Sonata,White,cyber
CAR_2156,Audi,Grandeur,Yellow,knix008
CAR_2157,Hyundai,Ionic,Violet,manpal
CAR_2158,Volvo,EV6,Carbon,captain
CAR_2159,Bentz,GV70,Orange,boss
CAR_2160,Kia,Avente,Blue,shkwon
CAR_2161,GM,G80,Red,mjyoon
CAR_2162,SsangYong,G70,Gray,jykwon
CAR_2163,BMW,GV80,Green,jwkwon
CAR_2164,Samsung,G90,Black,victor
CAR_2165,Audi,Sonata,White,cyber
CAR_2166,Hyundai,Grandeur,Yellow,knix008
